"","userIDs","implementation","Line_ID","ChatGroup","content","group_id","RoleName","roomName","m_experimental_testing","m_making_design_choices","m_asking_questions","j_customer_consultants_requests","j_performance_parameters_requirements","j_communication","OutcomeScore","wordCount"
"2078","47","b",2079,"PSF","agreeded",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2079","51","b",2080,"PSF","so have we all decided that phase is better?",4,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,9
"2080","49","b",2081,"PSF","I feel like the more chance at design we have the better chance we have at getting an optimal outcome, because the experiments give us what we need",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,28
"2081","37","b",2082,"PSF","What do you know now that you didn't before about how different design choices affect the properties of a device?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,20
"2082","46","b",2083,"PSF","One small change will usually lead to 2 variables changing and we need to prioritize which variable we value more",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,4,20
"2083","49","b",2084,"PSF","I have learned that the best way to figure the best design, is to experiment and create more prototypes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,19
"2084","51","b",2085,"PSF","I learned that the surfactant doesnt affect the flux at all",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,11
"2085","49","b",2086,"PSF","ture",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2086","51","b",2087,"PSF","I agree with jake",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,4
"2087","49","b",2088,"PSF","true*",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2088","48","b",2089,"PSF","i agree",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,2
"2089","46","b",2090,"PSF","A benefit in one variable will usually cause a loss in a different variable",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,4,14
"2090","47","b",2091,"PSF","I honestly didnt learn much on how diffences will effect the problem. Always build as many prototypes as possible",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,19
"2091","50","b",2092,"PSF","yeah Jake pretty well covered it",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,6
"2092","50","b",2093,"PSF","Also, more prototypes means you have a better chance at making a better product",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,14
"2093","51","b",2094,"PSF","TRUE",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2094","48","b",2095,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2095","49","b",2096,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2096","51","b",2097,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2097","47","b",2098,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2098","46","b",2099,"PSF","Definitely",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2099","50","b",2100,"PSF","Yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2100","48","b",2101,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2101","37","b",2102,"PSF","How did you decide on the 5 devices that you just received results for?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,14
"2102","46","b",2103,"PSF","We decided which 2 surfactants were the best and which two processes were the best and included a control",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,4,19
"2103","47","b",2104,"PSF","we worked from what we agreed would be good and made devices to match that as well as a control",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,3,20
"2104","51","b",2105,"PSF","Well that depends on which attributes we find the most important",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,11
"2105","49","b",2106,"PSF","CNT was constant for all",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,4,5
"2106","37","b",2107,"PSF","Why did you choose these devices?",4,"Mentor","Reflection team discussion of first batch results",0,1,1,0,0,0,4,6
"2107","47","b",2108,"PSF","because we wanted to test steric vs negitive and phase vs vapor",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,12
"2108","47","b",2109,"PSF","as well as a control",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,3,5
"2109","51","b",2110,"PSF","agreed",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2110","49","b",2111,"PSF","CNT produces the best for 1.5",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,6
"2111","48","b",2112,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2112","50","b",2113,"PSF","We knew 2 of the traits that were needed: material and we liked the 1.5%. From there we wanted to test the other variables to see how the other variables would effect the product",4,"Player","Reflection team discussion of first batch results",1,0,0,0,0,0,3,34
"2113","46","b",2114,"PSF","We discussed as a group and came to a conclusion that Steric Hindrance and Negative Charge were the best surfactants. Then Phase Inversion and Vapor Deposition Were the best processes from the resources provided",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,34
"2114","37","b",2115,"PSF","What role did the requests of the internal consultants play in deciding which prototypes to test?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,16
"2115","49","b",2116,"PSF","pretty much sums it up",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,5
"2116","47","b",2117,"PSF","It changed what what our priotires were",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,7
"2117","50","b",2118,"PSF","The Consultants helped us determine our priorities and the expectations of the product",4,"Player","Reflection team discussion of first batch results",0,0,0,1,0,0,3,13
"2118","49","b",2119,"PSF","Yes, it narrowed down which attributes to focus on more.",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,10
"2119","51","b",2120,"PSF","each internal consultant had a priority for their important attributes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,10
"2120","49","b",2121,"PSF","they also set a standard for each of us to meet.",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,11
"2121","51","b",2122,"PSF","they had a proffered value which was our goal",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,9
"2122","46","b",2123,"PSF","Agreed",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2123","49","b",2124,"PSF","about right.",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,2
"2124","48","b",2125,"PSF","agreed",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2125","51","b",2126,"PSF","preferred",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2126","47","b",2127,"PSF","close enough",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,2
"2127","49","b",2128,"PSF","they made it so we could sacrifice one attribute for another",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,11
"2128","37","b",2129,"PSF","Soon, you will be switching teams and sharing your design experience with your new teams. What do you plan to bring to your group?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,24
"2129","49","b",2130,"PSF","How we worked together, and how we used the material we were given,",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,13
"2130","47","b",2131,"PSF","a knowlege of PSF and effective cooperation",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,7
"2131","49","b",2132,"PSF","like the internal consultants",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,4
"2132","51","b",2133,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2133","48","b",2134,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2134","50","b",2135,"PSF","Pretty much",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,2
"2135","46","b",2136,"PSF","That agreeing initially is not needed for a successful research group. We didn't agree on the surfactant at first so we did both and now agree what is the best for PSF",4,"Player","Reflection team discussion of first batch results",0,0,0,0,1,0,4,32
"2136","49","b",2137,"PSF","yep",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2137","48","b",2138,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2138","51","b",2139,"PSF","so which surfactant did we decide on",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,7
"2139","46","b",2140,"PSF","Steric?",4,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,1
"2140","47","b",2141,"PSF","steric",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2141","49","b",2142,"PSF","yeah",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2142","37","b",2143,"PSF","You will bring knowledge about a unique material to that group. What important things do you want to discuss with them about your material?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,24
"2143","46","b",2144,"PSF","That is provides a high flux product with fairly high reliability and marketability",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,13
"2144","47","b",2145,"PSF","yeah",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2145","49","b",2146,"PSF","and medium cost",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2146","51","b",2147,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2147","48","b",2148,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2148","37","b",2149,"PSF","Which attributes does your material maximize and how is that important to the design?",4,"Mentor","Reflection team discussion of first batch results",0,0,1,0,0,0,4,14
"2149","49","b",2150,"PSF","flux and reliabiliyty",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2150","49","b",2151,"PSF","reactivity as well",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2151","46","b",2152,"PSF","Flux, a high flux allows for treatments to be made faster. Cost, a low cost is beneficial to all in that allows people to buy it cheap and allow it to be more widely used",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,35
"2152","50","b",2153,"PSF","Maximizes flux and marketability, which is important because we needed to create a high quality, reliable product that can sell.",4,"Player","Reflection team discussion of first batch results",0,0,0,0,1,0,3,20
"2153","47","b",2154,"PSF","Low costs but alright flux. and great reliablity",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,8
"2154","48","b",2155,"PSF","reliability was great",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2155","51","b",2156,"PSF","marketability and flux",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2156","47","b",2157,"PSF","where are you getting marketabity data for psf",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,8
"2157","46","b",2158,"PSF","Yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2158","47","b",2159,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2159","51","b",2160,"PSF","under our results for our batch",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,6
"2160","48","b",2161,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2161","50","b",2162,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"2162","51","b",2163,"PSF","yes",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2163","49","b",2164,"PSF","yeah",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2164","37","b",2165,"PSF","Well, we are out of time for our meeting.",4,"Mentor","Reflection team discussion of first batch results",0,0,0,0,0,0,4,9
"2165","37","b",2166,"PSF","Good discussion today! Don't forget to complete and submit your notebook.",4,"Mentor","Reflection team discussion of first batch results",0,0,0,0,0,0,4,11
"2166","49","b",2167,"PSF","sounds good homeboy",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2167","51","b",2168,"PSF","Alright thanks everyone",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2168","37","b",2169,"PSF","Just a reminder that this is the last time you will be meeting with your current team. Next time you will be in your new design teams! You may have a new design advisor in your new team, I'm glad I had the opportunity to work with all of you though!",4,"Mentor","Reflection team discussion of first batch results",0,0,0,0,0,0,4,51
"2169","46","b",2170,"PSF","Thank you Darren",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,3
"2170","48","b",2171,"PSF","Thanks",4,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"2171","52","b",2172,"PAM","Hello team. Welcome to Nephrotex!",5,"Mentor","Introduction and Workflow Tutorial with Entrance Interview",0,0,0,0,0,0,4,5
